"ID" "nombre" "municipio" "estado" "estado..ISO." "situación" "latitud" "longitud" "altitud"
"923" 7376 "Francisco I. Madero" "Hidalgo" "Chiapas" "chis" "Operando" 16.80277778 -93.75527778 736
"924" 7380 "Las Brisas" "Pijijiapan" "Chiapas" "chis" "Operando" 15.51444444 -93.11694444 10
"925" 7383 "Nueva Palestina" "Jiquipilas" "Chiapas" "chis" "Suspendida" 16.49361111 -93.63222222 704
"926" 7385 "Pueblo Viejo" "Hidalgo" "Chiapas" "chis" "Suspendida" 16.885 -93.89277778 326
"927" 7386 "San Isidro" "Pijijiapan" "Chiapas" "chis" "Suspendida" 15.74277778 -93.35138889 45
"928" 7388 "Santa Lucia" "Jiquipilas" "Chiapas" "chis" "Suspendida" 16.57277778 -93.59333333 616
"929" 7389 "Sitalá" "Sitalá" "Chiapas" "chis" "Operando" 17.02222222 -92.30722222 1100
"930" 7390 "Cacaluta" "Acacoyagua" "Chiapas" "chis" "Operando" 15.365 -92.73111111 80
"931" 7391 "Yasha" "Las Margaritas" "Chiapas" "chis" "Operando" 16.39027778 -92.075 1750
"932" 7392 "Zoomat" "Chiapa De Corzo" "Chiapas" "chis" "Operando" 16.72277778 -93.015 420
"933" 7393 "Finca La Paz" "Motozintla" "Chiapas" "chis" "Operando" 15.34666667 -92.47611111 973
"934" 7394 "Finca San Cristóbal" "Tuzantán" "Chiapas" "chis" "Operando" 15.18444444 -92.36277778 1050
"935" 7395 "Finca La Victoria" "Motozintla" "Chiapas" "chis" "Suspendida" 15.28777778 -92.42083333 989
"936" 7396 "Finca Germania" "Tuzantán" "Chiapas" "chis" "Suspendida" 15.19444444 -92.34583333 1214
"937" 7397 "Presa Portillo" "La Concordia" "Chiapas" "chis" "Suspendida" 16 -92.75555556 585
"938" 8001 "Ascensión (SMN)" "Ascensión" "Chihuahua" "chih" "Suspendida" 31.09277778 -107.9963889 1300
"939" 8002 "Avalos" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.61444444 -106.0116667 1435
"940" 8003 "Baborigame (CFE)" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.45 -107.1666667 2143
"941" 8004 "Bachiniva" "Bachíniva" "Chihuahua" "chih" "Operando" 28.77166667 -107.2555556 2017
"942" 8005 "Balleza" "Balleza" "Chihuahua" "chih" "Suspendida" 26.95527778 -106.3463889 1567
"943" 8006 "Banderas" "Guadalupe" "Chihuahua" "chih" "Suspendida" 30.99805556 -105.5722222 1060
"944" 8007 "Batopilas (SMN)" "Batopilas De Manuel Gómez Morín" "Chihuahua" "chih" "Suspendida" 27.01666667 -107.75 678
"945" 8008 "Bavicora" "Gómez Farías" "Chihuahua" "chih" "Suspendida" 29.37083333 -107.7408333 2150
"946" 8009 "Belisario Domínguez" "Dr. Belisario Domínguez" "Chihuahua" "chih" "Suspendida" 28.17027778 -106.5063889 1640
"947" 8010 "San Buenaventura" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.84361111 -107.4719444 1560
"948" 8011 "Colonia Búfalo (SMN)" "Allende" "Chihuahua" "chih" "Suspendida" 27.28333333 -105.1666667 1380
"949" 8012 "Cajurichi (SMN)" "Ocampo" "Chihuahua" "chih" "Suspendida" 28.09777778 -108.1369444 2180
"950" 8013 "Camargo (CFE)" "Camargo" "Chihuahua" "chih" "Suspendida" 27.66666667 -105.25 1250
"951" 8014 "C.A.E. Delicias" "Delicias" "Chihuahua" "chih" "Suspendida" 28.18333333 -105.4666667 1170
"952" 8015 "Madera Campo Uno" "Madera" "Chihuahua" "chih" "Suspendida" 29.15194444 -108.3713889 1980
"953" 8016 "Madera Campo Dos" "Madera" "Chihuahua" "chih" "Suspendida" 29.64694444 -108.1925 2264
"954" 8017 "Rancho El Veinticuatro" "Ahumada" "Chihuahua" "chih" "Suspendida" 30.41666667 -106.1333333 1450
"955" 8019 "Meoqui (SMN)" "Meoqui" "Chihuahua" "chih" "Suspendida" 28.27166667 -105.4941667 1150
"956" 8020 "Cañón Del Álamo" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.44305556 -106.8166667 2140
"957" 8021 "Carichí" "Carichí" "Chihuahua" "chih" "Suspendida" 27.91694444 -107.0569444 2080
"958" 8022 "Cerocahui" "Urique" "Chihuahua" "chih" "Suspendida" 27.3 -108.05 1624
"959" 8023 "Corrales U.G.R.Ch." "Ojinaga" "Chihuahua" "chih" "Suspendida" 29.56222222 -104.3986111 780
"960" 8025 "Camargo (SMN)" "Camargo" "Chihuahua" "chih" "Suspendida" 27.68555556 -105.1713889 1223
"961" 8026 "Cuauhtemoc" "Cuauhtémoc" "Chihuahua" "chih" "Suspendida" 28.405 -106.8666667 1935
"962" 8027 "Delicias (SMN)" "Delicias" "Chihuahua" "chih" "Suspendida" 28.2 -105.4666667 1170
"963" 8028 "Guerrero (SMN)" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.54583333 -107.4841667 2004
"964" 8029 "Jimenez (SMN)" "Jiménez" "Chihuahua" "chih" "Suspendida" 27.14055556 -104.9136111 1380
"965" 8030 "Juarez (SMN)" "Juárez" "Chihuahua" "chih" "Suspendida" 31.73944444 -106.4869444 1120
"966" 8031 "Ojinaga (SMN)" "Ojinaga" "Chihuahua" "chih" "Suspendida" 29.56444444 -104.4163889 800
"967" 8032 "Colonia Anahuac" "Cuauhtémoc" "Chihuahua" "chih" "Suspendida" 28.48 -106.7441667 1981
"968" 8033 "Colonia Bufalo (DGE)" "Allende" "Chihuahua" "chih" "Suspendida" 27.29944444 -105.1736111 1380
"969" 8034 "Colonia Garcia" "Madera" "Chihuahua" "chih" "Suspendida" 29.58805556 -108.3311111 2180
"970" 8035 "Colonia Soto La Marina" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.25 -107.4166667 1850
"971" 8036 "Concheño" "Ocampo" "Chihuahua" "chih" "Suspendida" 28.3 -108.2166667 1954
"972" 8038 "Creel (CFE)" "Bocoyna" "Chihuahua" "chih" "Suspendida" 27.75 -107.6375 2348
"973" 8039 "Cuchillo Parado" "Coyame Del Sotol" "Chihuahua" "chih" "Suspendida" 29.43333333 -104.9 909
"974" 8040 "Chihuahua (OBS)" "Chihuahua" "Chihuahua" "chih" "Operando" 28.67055556 -106.1302778 1509
"975" 8041 "Cuiteco" "Urique" "Chihuahua" "chih" "Suspendida" 27.43333333 -108 1700
"976" 8042 "Chinatu" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.3 -106.75 2030
"977" 8043 "Chinipas (SMN)" "Chínipas" "Chihuahua" "chih" "Suspendida" 27.38333333 -108.5333333 440
"978" 8044 "Delicias (DGE)" "Delicias" "Chihuahua" "chih" "Operando" 28.19416667 -105.4636111 1173
"979" 8045 "Dolores (CFE)" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 25.98166667 -107.1702778 885
"980" 8046 "Ejido Flores Magon I" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.94388889 -106.9630556 1460
"981" 8048 "El Cuervo" "Aldama" "Chihuahua" "chih" "Suspendida" 29.285 -105.9861111 1170
"982" 8049 "Luis L. Leon" "Aldama" "Chihuahua" "chih" "Operando" 28.97861111 -105.3116667 1080
"983" 8050 "El Maguey" "Valle De Zaragoza" "Chihuahua" "chih" "Suspendida" 27.59111111 -106.1558333 1700
"984" 8051 "El Mezquite" "Ojinaga" "Chihuahua" "chih" "Suspendida" 29.52777778 -104.6747222 820
"985" 8052 "El Mulato" "Ojinaga" "Chihuahua" "chih" "Suspendida" 29.39416667 -104.1688889 774
"986" 8053 "El Olivo De Abajo" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.01666667 -106.3333333 1600
"987" 8054 "El Oro" "San Francisco Del Oro" "Chihuahua" "chih" "Suspendida" 26.85916667 -105.8475 2027
"988" 8055 "El Poleo" "Madera" "Chihuahua" "chih" "Suspendida" 29.4 -108.4666667 1392
"989" 8056 "Presa El Rejon (SMN)" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.61416667 -106.1191667 1464
"990" 8057 "El Sitio" "Satevó" "Chihuahua" "chih" "Suspendida" 27.57055556 -106.2877778 1600
"991" 8058 "El Terrero" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.16666667 -107.3833333 1860
"992" 8059 "El Tintero" "Namiquipa" "Chihuahua" "chih" "Operando" 29.26361111 -107.4572222 2450
"993" 8060 "El Tule (SMN)" "El Tule" "Chihuahua" "chih" "Suspendida" 27.05 -106.25 1580
"994" 8061 "El Vergel (SMN)" "Balleza" "Chihuahua" "chih" "Suspendida" 26.47416667 -106.3883333 2740
"995" 8062 "Escalon (DGE)" "Jiménez" "Chihuahua" "chih" "Suspendida" 26.74166667 -104.3380556 1263
"996" 8064 "Falomir" "Aldama" "Chihuahua" "chih" "Suspendida" 29.06666667 -106.15 692
"997" 8066 "Galeana" "Galeana" "Chihuahua" "chih" "Suspendida" 30.11277778 -107.6161111 1430
"998" 8067 "Gallegos" "Ahumada" "Chihuahua" "chih" "Suspendida" 29.82416667 -106.3869444 1620
"999" 8068 "General Trias" "Riva Palacio" "Chihuahua" "chih" "Suspendida" 29.18 -106.7116667 2112
"1000" 8069 "Gomez Farias" "Gómez Farías" "Chihuahua" "chih" "Suspendida" 29.35694444 -107.7377778 2160
"1001" 8071 "Guachochi (CFE)" "Guachochi" "Chihuahua" "chih" "Suspendida" 26.81944444 -107.07 2395
"1002" 8072 "Guadalupe" "Aldama" "Chihuahua" "chih" "Suspendida" 29.16222222 -105.3802778 1420
"1003" 8073 "Guadalupe Y Calvo (SMN)" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.1 -106.9666667 2316
"1004" 8074 "Guapoca (CFE)" "Madera" "Chihuahua" "chih" "Suspendida" 29.13333333 -108.3 1385
"1005" 8075 "Guerachic (CFE)" "Guachochi" "Chihuahua" "chih" "Suspendida" 26.67722222 -107.3205556 685
"1006" 8076 "Guerrero (DGE)" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.55 -107.4833333 2003
"1007" 8077 "Guzman" "Ascensión" "Chihuahua" "chih" "Suspendida" 31.21666667 -107.45 1200
"1008" 8078 "Presa Parral" "Hidalgo Del Parral" "Chihuahua" "chih" "Suspendida" 26.90555556 -105.7291667 1770
"1009" 8080 "Janos (SMN)" "Janos" "Chihuahua" "chih" "Suspendida" 30.88777778 -108.19 1380
"1010" 8081 "Jimenez (DGE)" "Jiménez" "Chihuahua" "chih" "Operando" 27.13333333 -104.9166667 1370
"1011" 8083 "Julimes" "Julimes" "Chihuahua" "chih" "Suspendida" 28.42305556 -105.4305556 1120
"1012" 8084 "Ascension (DGE)" "Ascensión" "Chihuahua" "chih" "Suspendida" 31.09638889 -108.0127778 1290
"1013" 8085 "La Boquilla" "San Francisco De Conchos" "Chihuahua" "chih" "Operando" 27.54388889 -105.4119444 1323
"1014" 8086 "La Caballada" "Ahumada" "Chihuahua" "chih" "Suspendida" 29.88555556 -106.6166667 1520
"1015" 8087 "La Campana" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.27166667 -106.3580556 1540
"1016" 8088 "Compañia Ganadera La Cieneguilla" "Satevó" "Chihuahua" "chih" "Suspendida" 27.9 -106.2166667 1424
"1017" 8089 "La Chicharra" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.86666667 -107.0833333 1558
"1018" 8090 "La Junta" "Temósachic" "Chihuahua" "chih" "Suspendida" 28.75416667 -107.9791667 1685
"1019" 8091 "La Trasquila" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.73611111 -107.0738889 1600
"1020" 8092 "Las Burras" "Julimes" "Chihuahua" "chih" "Suspendida" 28.515 -105.4305556 1093
"1021" 8093 "Presa Las Lajas (SMN)" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.88055556 -107.0261111 1514
"1022" 8094 "Las Varas" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.86666667 -106.8333333 1534
"1023" 8095 "Lazaro Cardenas" "Madera" "Chihuahua" "chih" "Suspendida" 29.25 -108.3666667 1400
"1024" 8096 "Lopez Mateos" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.46666667 -107.3333333 2065
"1025" 8097 "Madera" "Madera" "Chihuahua" "chih" "Operando" 29.19 -108.1413889 2100
"1026" 8098 "Maijoma" "Ojinaga" "Chihuahua" "chih" "Suspendida" 28.91666667 -104.3333333 1450
"1027" 8099 "Majalca" "Chihuahua" "Chihuahua" "chih" "Operando" 28.80277778 -106.4847222 2119
"1028" 8100 "Manuel Benavides" "Manuel Benavides" "Chihuahua" "chih" "Suspendida" 29.10722222 -103.9063889 1060
"1029" 8101 "Matachi (CFE)" "Matachí" "Chihuahua" "chih" "Suspendida" 28.75 -107.7 1900
"1030" 8102 "Meoqui (DGE)" "Meoqui" "Chihuahua" "chih" "Suspendida" 28.26666667 -105.4833333 1155
"1031" 8103 "Mesa Del Huracan" "Madera" "Chihuahua" "chih" "Suspendida" 29.63333333 -108.2333333 2165
"1032" 8104 "Namiquipa" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.25027778 -107.4091667 1888
"1033" 8105 "Nonoava (SMN)" "Nonoava" "Chihuahua" "chih" "Suspendida" 27.47083333 -106.7344444 1640
"1034" 8106 "Norogachi (CFE)" "Guachochi" "Chihuahua" "chih" "Operando" 27.2875 -107.1255556 2088
"1035" 8107 "Nuevo Casas Grandes (OBS)" "Nuevo Casas Grandes" "Chihuahua" "chih" "Operando" 30.39777778 -107.9072222 1467.5
"1036" 8108 "Ojo Caliente" "Camargo" "Chihuahua" "chih" "Suspendida" 27.7 -105.2166667 1222
"1037" 8109 "Chihuahua Palacio De Gobierno" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.63527778 -106.0888889 1435
"1038" 8110 "Palomas" "Ascensión" "Chihuahua" "chih" "Suspendida" 31.77111111 -107.6355556 1220
"1039" 8111 "Parrita" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.36666667 -106.4166667 1612
"1040" 8112 "Posta Zootecnica" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.68305556 -106.2422222 1587
"1041" 8113 "Presa Chihuahua (SMN)" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.56944444 -106.1663889 1532
"1042" 8114 "Presa El Rejon (DGE)" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.63333333 -106.25 1560
"1043" 8115 "Presa Las Lajas (DGE)" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.88138889 -107.0213889 1500
"1044" 8117 "Madera Campo Cinco" "Madera" "Chihuahua" "chih" "Suspendida" 29.3 -108.3 1900
"1045" 8118 "Rancho El Cuarenta" "Ahumada" "Chihuahua" "chih" "Suspendida" 30.07722222 -106.2547222 1390
"1046" 8119 "Ejido Flores Magon II" "Buenaventura" "Chihuahua" "chih" "Suspendida" 29.95 -106.9666667 1472
"1047" 8120 "Planta Rosetilla (CFE)" "Saucillo" "Chihuahua" "chih" "Suspendida" 28.21666667 -105.3333333 1160
"1048" 8121 "Samalayuca" "Juárez" "Chihuahua" "chih" "Suspendida" 31.3425 -106.4763889 1246
"1049" 8122 "San Antonio" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.08333333 -106.25 1530
"1050" 8123 "San Francisco De Borja (SMN)" "San Francisco De Borja" "Chihuahua" "chih" "Suspendida" 27.88333333 -106.7 1664
"1051" 8124 "San Ignacio" "Batopilas De Manuel Gómez Morín" "Chihuahua" "chih" "Suspendida" 26.84972222 -107.8433333 340
"1052" 8125 "San Juan De Arriba" "Madera" "Chihuahua" "chih" "Suspendida" 29.80027778 -108.3041667 2280
"1053" 8126 "San Juanito" "Bocoyna" "Chihuahua" "chih" "Suspendida" 27.97 -107.6002778 2400
"1054" 8127 "San Lorenzo" "Dr. Belisario Domínguez" "Chihuahua" "chih" "Suspendida" 28.155 -106.4769444 1600
"1055" 8128 "San Pedro" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.18333333 -106.6 2564
"1056" 8129 "Santa Anita" "Janos" "Chihuahua" "chih" "Suspendida" 30.85638889 -108.7466667 1440
"1057" 8130 "Santa Barbara" "Santa Bárbara" "Chihuahua" "chih" "Suspendida" 26.8 -105.8166667 1969
"1058" 8131 "Santa Clara" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.28333333 -107.5166667 2000
"1059" 8133 "Santa Rita" "Camargo" "Chihuahua" "chih" "Suspendida" 27.51666667 -104.9 1312
"1060" 8134 "Santa Rosa" "Morelos" "Chihuahua" "chih" "Suspendida" 26.42111111 -107.9244444 1080
"1061" 8135 "Saucillo" "Saucillo" "Chihuahua" "chih" "Suspendida" 28.03527778 -105.295 1187
"1062" 8136 "Satevo" "Satevó" "Chihuahua" "chih" "Suspendida" 27.95416667 -106.1063889 1380
"1063" 8137 "Sierra Romurachic" "Bocoyna" "Chihuahua" "chih" "Suspendida" 27.85 -107.3666667 2457
"1064" 8138 "Siquirichi (SMN)" "Guachochi" "Chihuahua" "chih" "Suspendida" 27.26666667 -107.2166667 2050
"1065" 8139 "Sueco" "Ahumada" "Chihuahua" "chih" "Suspendida" 29.91666667 -106.3833333 1550
"1066" 8140 "Tacubaya" "Camargo" "Chihuahua" "chih" "Suspendida" 28.32333333 -104.5577778 1570
"1067" 8141 "Tejolocachi (SMN)" "Matachí" "Chihuahua" "chih" "Suspendida" 28.70861111 -107.6936111 1948
"1068" 8142 "Temosachi (OBS)" "Temósachic" "Chihuahua" "chih" "Operando" 28.95 -107.8166667 1932
"1069" 8144 "Teseachi" "Namiquipa" "Chihuahua" "chih" "Suspendida" 28.82638889 -107.4683333 2083
"1070" 8145 "Tohayana (CFE)" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.16666667 -107.6833333 360
"1071" 8146 "Tres Ojitos" "Madera" "Chihuahua" "chih" "Suspendida" 28.91666667 -108.1833333 1633
"1072" 8147 "Chihuahua Universidad" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.70555556 -105.9938889 1350
"1073" 8148 "Urique (SMN)" "Urique" "Chihuahua" "chih" "Suspendida" 27.2125 -107.9138889 560
"1074" 8149 "Uruachi" "Uruachi" "Chihuahua" "chih" "Suspendida" 27.91666667 -108.2166667 1360
"1075" 8151 "Valle De Allende (SMN)" "Allende" "Chihuahua" "chih" "Suspendida" 26.93972222 -105.3952778 1600
"1076" 8152 "Valle De Zaragoza (SMN)" "Valle De Zaragoza" "Chihuahua" "chih" "Suspendida" 27.45722222 -105.8108333 1340
"1077" 8153 "Valle De Zaragoza (DGE)" "Valle De Zaragoza" "Chihuahua" "chih" "Operando" 27.45444444 -105.8069444 1350
"1078" 8154 "Victoria" "Camargo" "Chihuahua" "chih" "Suspendida" 27.96666667 -104.55 1396
"1079" 8155 "Villa Ahumada" "Ahumada" "Chihuahua" "chih" "Suspendida" 30.61861111 -106.5122222 1200
"1080" 8156 "Villa Coronado" "Coronado" "Chihuahua" "chih" "Operando" 26.73861111 -105.16 1516
"1081" 8157 "Villa De Aldama" "Aldama" "Chihuahua" "chih" "Suspendida" 28.83861111 -105.9111111 1270
"1082" 8158 "Villalba" "Rosales" "Chihuahua" "chih" "Suspendida" 27.98333333 -105.8166667 1280
"1083" 8160 "Vivero Madera" "Madera" "Chihuahua" "chih" "Suspendida" 29.16666667 -108.1333333 2095
"1084" 8161 "Batopilas I (DGE)" "Batopilas De Manuel Gómez Morín" "Chihuahua" "chih" "Suspendida" 27 -107.75 570
"1085" 8162 "Camargo (DGE)" "Camargo" "Chihuahua" "chih" "Operando" 27.7 -105.1833333 1250
"1086" 8164 "Cruces" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.43611111 -107.3952778 1740
"1087" 8165 "Chihuahua" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.63333333 -106.0833333 1428
"1088" 8166 "Chinipas (CFE)" "Chínipas" "Chihuahua" "chih" "Suspendida" 27.4 -108.5166667 420
"1089" 8167 "Chinipas (DGE)" "Chínipas" "Chihuahua" "chih" "Operando" 27.39305556 -108.5361111 440
"1090" 8169 "El Tule I (DGE)" "El Tule" "Chihuahua" "chih" "Suspendida" 27.05277778 -106.2652778 1580
"1091" 8171 "Escalon (SMN)" "Jiménez" "Chihuahua" "chih" "Suspendida" 26.75 -104.35 1263
"1092" 8172 "Guadalupe Y Calvo (DGE)" "Guadalupe Y Calvo" "Chihuahua" "chih" "Operando" 26.10833333 -106.975 2279
"1093" 8173 "Ignacio Zaragoza" "Ignacio Zaragoza" "Chihuahua" "chih" "Suspendida" 29.58805556 -107.8705556 2238
"1094" 8174 "Industrias Unidas" "Delicias" "Chihuahua" "chih" "Suspendida" 28.15 -105.4666667 1200
"1095" 8175 "Lago De Jacales" "Santa Isabel" "Chihuahua" "chih" "Suspendida" 28.31277778 -106.3058333 1630
"1096" 8176 "Janos (DGE)" "Janos" "Chihuahua" "chih" "Suspendida" 30.86666667 -108.1833333 1357
"1097" 8178 "La Prieta" "Hidalgo Del Parral" "Chihuahua" "chih" "Suspendida" 26.93333333 -105.65 1625
"1098" 8179 "Los Pozos" "Aldama" "Chihuahua" "chih" "Suspendida" 29.08416667 -105.9672222 1200
"1099" 8180 "Maclovio Herrera" "Aldama" "Chihuahua" "chih" "Suspendida" 29.06388889 -105.1438889 980
"1100" 8182 "Moris" "Moris" "Chihuahua" "chih" "Operando" 28.14722222 -108.52 754
"1101" 8183 "Nonoava (DGE)" "Nonoava" "Chihuahua" "chih" "Suspendida" 27.46666667 -106.7333333 1640
"1102" 8184 "Nuevo Casas Grandes (SMN)" "Nuevo Casas Grandes" "Chihuahua" "chih" "Suspendida" 30.41333333 -107.9125 1460
"1103" 8185 "Presa Chihuahua (DGE)" "Chihuahua" "Chihuahua" "chih" "Operando" 28.58333333 -106.1666667 1548
"1104" 8186 "Presa Torreoncillos" "Matamoros" "Chihuahua" "chih" "Suspendida" 26.68055556 -105.5616667 1720
"1105" 8187 "Rosetilla" "Saucillo" "Chihuahua" "chih" "Suspendida" 28.255 -105.3005556 1160
"1106" 8188 "San Francisco De Borja (DGE)" "San Francisco De Borja" "Chihuahua" "chih" "Suspendida" 27.90194444 -106.6844444 1640
"1107" 8189 "San Pedro" "Coyame Del Sotol" "Chihuahua" "chih" "Suspendida" 29.33333333 -105 924
"1108" 8190 "Tohayana" "Guadalupe Y Calvo" "Chihuahua" "chih" "Suspendida" 26.17 -107.6936111 360
"1109" 8191 "Urique I (DGE)" "Urique" "Chihuahua" "chih" "Suspendida" 27.23333333 -107.8666667 611
"1110" 8192 "Urique II (SMN)" "Urique" "Chihuahua" "chih" "Suspendida" 27.16666667 -107.9166667 763
"1111" 8194 "Villa Lopez" "López" "Chihuahua" "chih" "Suspendida" 27.00305556 -105.0361111 1424
"1112" 8196 "Hacienda Tres Hermanos" "Satevó" "Chihuahua" "chih" "Suspendida" 27.75 -106.15 1502
"1113" 8199 "Kilometro 099 Canal Principal" "Delicias" "Chihuahua" "chih" "Suspendida" 28.13333333 -105.5166667 1205
"1114" 8202 "Presa Francisco I. Madero" "Rosales" "Chihuahua" "chih" "Operando" 28.16722222 -105.6275 1242
"1115" 8203 "Los Ojos" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.15777778 -106.3536111 1560
"1116" 8204 "Los Lamentos" "Ahumada" "Chihuahua" "chih" "Suspendida" 30.56666667 -105.8833333 1426
"1117" 8207 "Soto Maynes" "Namiquipa" "Chihuahua" "chih" "Suspendida" 29.16666667 -107.5333333 1989
"1118" 8208 "Temosachi" "Temósachic" "Chihuahua" "chih" "Suspendida" 28.95 -107.8333333 1869
"1119" 8210 "Nuevo Casas Grandes (DGE)" "Nuevo Casas Grandes" "Chihuahua" "chih" "Suspendida" 30.40083333 -107.9125 1460
"1120" 8211 "Casa De Janos" "Janos" "Chihuahua" "chih" "Suspendida" 30.71666667 -108.4227778 1480
"1121" 8212 "Carretera Campana" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.63416667 -105.9769444 1410
"1122" 8213 "Juarez (DGE)" "Juárez" "Chihuahua" "chih" "Operando" 31.73638889 -106.4863889 1135
"1123" 8214 "Guachochi (SMN)" "Guachochi" "Chihuahua" "chih" "Suspendida" 26.85 -107.1 2413
"1124" 8215 "Las Chepas" "Bachíniva" "Chihuahua" "chih" "Operando" 28.71527778 -107.2458333 2076
"1125" 8216 "San Jose" "Bachíniva" "Chihuahua" "chih" "Suspendida" 28.89638889 -107.2363889 2100
"1126" 8219 "Peñitas" "Madera" "Chihuahua" "chih" "Operando" 29.25194444 -108.0927778 2135
"1127" 8220 "Agua Salada" "Casas Grandes" "Chihuahua" "chih" "Suspendida" 30.25972222 -108.4238889 2180
"1128" 8221 "Cajurichi (DGE)" "Ocampo" "Chihuahua" "chih" "Suspendida" 28.08333333 -108.1333333 2180
"1129" 8222 "Cerros Prietos" "Aldama" "Chihuahua" "chih" "Suspendida" 29.45194444 -105.8669444 1300
"1130" 8223 "El Barreal" "Ascensión" "Chihuahua" "chih" "Suspendida" 31.27388889 -107.1630556 1200
"1131" 8224 "Huerta Chachita" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.5 -107.4166667 2084
"1132" 8226 "Las Choyas" "Chihuahua" "Chihuahua" "chih" "Suspendida" 29.64777778 -106.0391667 1360
"1133" 8229 "Tosesihua" "Coyame Del Sotol" "Chihuahua" "chih" "Suspendida" 29.78305556 -105.4363889 1540
"1134" 8230 "Yepomera" "Temósachic" "Chihuahua" "chih" "Suspendida" 29.01666667 -107.8166667 1900
"1135" 8238 "El Nopal" "Aldama" "Chihuahua" "chih" "Suspendida" 29.11333333 -106.0408333 1450
"1136" 8240 "Norogachi" "Guachochi" "Chihuahua" "chih" "Suspendida" 27.27361111 -107.1322222 2088
"1137" 8241 "Presa Tarahumara" "Ojinaga" "Chihuahua" "chih" "Suspendida" 29.53333333 -104.5 795
"1138" 8242 "San Isidro" "Buenaventura" "Chihuahua" "chih" "Suspendida" 30.03888889 -106.9438889 1470
"1139" 8243 "Tejolocachi (DGE)" "Matachí" "Chihuahua" "chih" "Operando" 28.75972222 -107.6975 1920
"1140" 8244 "Vivero Cechisa Anahuac" "Cuauhtémoc" "Chihuahua" "chih" "Suspendida" 28.48055556 -106.7430556 1980
"1141" 8246 "Basuchil" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.51805556 -107.4019444 2020
"1142" 8247 "Coyame (DGE)" "Coyame Del Sotol" "Chihuahua" "chih" "Suspendida" 29.45 -105.25 1220
"1143" 8248 "Cuauhtemoc B (FIMSA)" "Cuauhtémoc" "Chihuahua" "chih" "Suspendida" 28.41666667 -106.8666667 2010
"1144" 8249 "Colonia Alvaro Obregon" "Cuauhtémoc" "Chihuahua" "chih" "Suspendida" 28.74861111 -106.9061111 2020
"1145" 8250 "Escuela Sec. Camargo" "Camargo" "Chihuahua" "chih" "Suspendida" 27.7 -105.1666667 1221
"1146" 8251 "Escuela Sup. De Zootecnia" "Chihuahua" "Chihuahua" "chih" "Suspendida" 28.56055556 -106.0094444 1500
"1147" 8253 "Matachi" "Matachí" "Chihuahua" "chih" "Suspendida" 28.8425 -107.7538889 1900
"1148" 8254 "Ojinaga (DGE)" "Ojinaga" "Chihuahua" "chih" "Operando" 29.55 -104.4 800
"1149" 8255 "Peguis" "Coyame Del Sotol" "Chihuahua" "chih" "Suspendida" 29.61666667 -105.6166667 1410
"1150" 8257 "E.T.A. 168 Salaices" "López" "Chihuahua" "chih" "Suspendida" 27.03888889 -105.1952778 1558
"1151" 8258 "Tomochi" "Guerrero" "Chihuahua" "chih" "Suspendida" 28.3475 -107.8461111 1959
"1152" 8259 "Tubares" "Urique" "Chihuahua" "chih" "Suspendida" 26.94194444 -107.9777778 300
